"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000027881.15",-2.57528080247723,7.65889513620986,1070.1014275232,1.71777186681465e-30,7.21041781144083e-29
"ENSMUSG00000063286.10",-3.71491847712996,6.40504429801549,1066.22465906698,1.84262473734438e-30,7.67161079669963e-29
"ENSMUSG00000043962.17",-3.2046748167731,6.70453343828398,1063.84254716163,1.92383528241388e-30,7.9772959362279e-29
"ENSMUSG00000030744.14",-2.18781062217744,9.60790076870809,1045.54117860947,2.68846183846968e-30,1.1058323754862e-28
"ENSMUSG00000037475.16",-2.81680915147614,7.65470178168802,1039.91313703742,2.98340112057062e-30,1.20299190066474e-28
"ENSMUSG00000028382.16",-3.12556827822366,7.18272703352282,1034.87228315357,3.27651213111476e-30,1.31600146066186e-28
"ENSMUSG00000038664.17",-3.2310432524093,6.72186768918784,1034.27982587294,3.31304826056096e-30,1.32547813611974e-28
"ENSMUSG00000024054.15",-3.71008671521657,6.24140635405819,1026.52919016432,3.83014672367489e-30,1.52047917611931e-28
"ENSMUSG00000058239.14",-4.81283284781347,5.42141076422434,1010.95169497652,5.14570223561854e-30,2.02701085758481e-28
"ENSMUSG00000081051.5",-5.14339722804099,5.41079077666418,1000.30065881988,6.31264731455507e-30,2.4677150303692e-28
"ENSMUSG00000008730.18",-3.08382536522044,6.71232000888835,994.010567576549,7.11966158891899e-30,2.77260737618663e-28
"ENSMUSG00000042133.17",-2.5886808826784,7.51932385963806,993.028548608318,7.25585392306388e-30,2.81341435970689e-28
"ENSMUSG00000054611.18",-3.13806765286488,6.95648781416748,992.864880969996,7.2793868904738e-30,2.81341435970689e-28
"ENSMUSG00000109509.2",-12.1890950556214,4.48603243800047,1122.439124036,7.9288999390007e-30,3.05292455546035e-28
"ENSMUSG00000074698.11",-4.89960945759927,5.15037463213012,985.616724492582,8.39137608456188e-30,3.2099674293442e-28
"ENSMUSG00000111118.2",-6.62809603947138,4.58638115965022,974.331689340609,1.09180948256612e-29,4.15699357637256e-28
"ENSMUSG00000003970.10",-2.25559708712899,9.08448378899943,965.061656084031,1.25706633241781e-29,4.7508757847318e-28
"ENSMUSG00000026126.16",-2.62173209257465,7.39372523884904,962.076611498147,1.33423763347746e-29,5.02399332429271e-28
"ENSMUSG00000107160.2",-10.5618206608716,4.12074553076007,887.956296167406,1.50124609977025e-29,5.61159217293682e-28
"ENSMUSG00000015501.11",-3.96252518264726,5.6550547827729,955.811021821622,1.51324656964534e-29,5.63588049683912e-28
"ENSMUSG00000038095.16",-2.4231779169594,7.69344350009594,945.728580794183,1.8547093344096e-29,6.88258442138519e-28
"ENSMUSG00000066036.15",-3.00186761741738,6.67461738514965,944.671234502588,1.89515189345502e-29,7.00727281327303e-28
"ENSMUSG00000060802.9",-1.85252958454791,12.3623653703773,944.463091647367,1.90301005934535e-29,7.01101763590472e-28
"ENSMUSG00000097415.4",-2.62698136990198,7.37557935334533,936.153986647918,2.25508838124102e-29,8.27835670274931e-28
"ENSMUSG00000057657.5",-8.42596754671169,4.95073228388868,924.777183765842,2.35789628758483e-29,8.62484777765851e-28
"ENSMUSG00000015755.17",-3.37923641778608,6.22220140156443,933.645398075197,2.37457805650215e-29,8.65495674544305e-28
"ENSMUSG00000028820.15",-2.91459150947522,7.23967024286058,933.15347842224,2.39855653622463e-29,8.71135320709669e-28
"ENSMUSG00000021709.15",-3.75707240765564,5.86777846106125,929.465322786023,2.58837574489714e-29,9.35963610338284e-28
"ENSMUSG00000022781.9",-2.54072415120605,7.49227730092617,929.327651260022,2.59532967522039e-29,9.35963610338284e-28
"ENSMUSG00000062328.9",-2.98413272363301,7.31715800998585,924.961385317874,2.8409598001165e-29,1.01738147806969e-27
"ENSMUSG00000096991.2",-8.74442709480851,4.07394989220783,847.305846320346,3.00067375596485e-29,1.07083277381854e-27
"ENSMUSG00000037486.19",-3.58208429177027,5.9875736830974,921.750481473951,3.03738395460972e-29,1.08016966885808e-27
"ENSMUSG00000049606.17",-4.142147324293,5.46960233757192,920.168910808557,3.13990615376503e-29,1.11276535733085e-27
"ENSMUSG00000055204.17",-3.23939349573772,6.84607803150456,919.095386270767,3.2100677128576e-29,1.13370736258923e-27
"ENSMUSG00000069833.14",-3.16390095274242,6.6417964325005,916.694129689668,3.37535559790802e-29,1.18798598054206e-27
"ENSMUSG00000081855.5",-9.31766129150076,4.00259160301825,785.146263245991,3.51812229449282e-29,1.23399344315738e-27
"ENSMUSG00000031314.19",-4.2409749414461,5.45358897200362,914.224782809397,3.55584428347381e-29,1.2429678208648e-27
"ENSMUSG00000061288.14",-2.42182195966022,7.60480348108856,908.836294804686,3.98116903821243e-29,1.3775382868031e-27
"ENSMUSG00000026083.13",-2.62694571818691,7.57194180295761,902.682406696745,4.53524224960671e-29,1.55872319196215e-27
"ENSMUSG00000030067.18",-2.81511874150645,7.14053561391308,900.75953863854,4.72470559790219e-29,1.61840918841854e-27
"ENSMUSG00000040054.18",-3.14148481713363,6.48897611369256,900.492028083777,4.7519465855135e-29,1.62231456429431e-27
"ENSMUSG00000054823.18",-3.07628404087093,6.49770305826388,899.751261231917,4.8275111988469e-29,1.64263686706279e-27
"ENSMUSG00000000787.13",-2.66133121748212,7.18071475480053,890.590832090788,5.8734285370781e-29,1.97231655989357e-27
"ENSMUSG00000040710.11",-3.44455627102073,6.0535502645272,889.286773799227,6.04128773632684e-29,2.02205454233528e-27
"ENSMUSG00000027692.17",-3.37857179406505,6.40524121158597,886.94557589857,6.35407162870635e-29,2.11981764238471e-27
"ENSMUSG00000045983.17",-2.6312961798403,7.62203257292433,884.914735425421,6.63875035430165e-29,2.20760003664797e-27
"ENSMUSG00000021182.17",-2.92404230766279,6.77107071918266,882.564365803731,6.98627585888432e-29,2.31564522157583e-27
"ENSMUSG00000020108.5",-4.25893628558563,5.32290887212701,881.625935588176,7.13298275985893e-29,2.35664546537016e-27
"ENSMUSG00000040651.10",-4.37888986877386,5.52462909897126,878.762677718476,7.59130941107651e-29,2.50000614110115e-27
"ENSMUSG00000031540.15",-3.93173308921965,5.59559577135637,876.691461298005,7.94126238918945e-29,2.60687209583584e-27
"ENSMUSG00000022148.17",-2.02564448941525,8.84889444469211,876.073851651223,8.04662213318716e-29,2.63301929354961e-27
"ENSMUSG00000105388.2",-8.25487168310056,4.22566191059548,849.020554183218,8.23946913353764e-29,2.68753639699658e-27
"ENSMUSG00000028248.16",-2.55009015025245,7.65464149144058,870.805689517209,9.03190314749403e-29,2.92945926413473e-27
"ENSMUSG00000021264.13",-3.6683041664866,6.10200228393354,870.778798029036,9.03836289266331e-29,2.92945926413473e-27
"ENSMUSG00000007880.17",-2.56828918191651,7.24840164042791,869.974921447867,9.19871407225018e-29,2.96579651979731e-27
"ENSMUSG00000017485.12",-2.52524087259444,7.39082917568118,869.857149713585,9.22247330499581e-29,2.96579651979731e-27
"ENSMUSG00000022205.16",-1.91214907694287,9.67861739939446,869.782686611566,9.23734709837278e-29,2.96579651979731e-27
"ENSMUSG00000024921.18",-2.83063935772337,6.76509011706562,864.427357795114,1.03975377869269e-28,3.3174947667821e-27
"ENSMUSG00000042699.12",-4.63588938386515,5.38837669215606,863.228120533631,1.06833826044559e-28,3.39811194518129e-27
"ENSMUSG00000038014.8",-3.00150367368007,6.64665274469541,860.673509931011,1.1300766997898e-28,3.57930964219552e-27
"ENSMUSG00000032712.17",-2.38804463693451,7.68497893468921,860.581809026828,1.13229479014973e-28,3.57930964219552e-27
"ENSMUSG00000050856.17",-3.97600344895818,5.60900026207656,858.262032940878,1.19268383490924e-28,3.7586054883509e-27
"ENSMUSG00000113198.2",-8.71041798923727,4.03963246861089,789.716472785156,1.21080300958915e-28,3.80400135712028e-27
"ENSMUSG00000052812.6",-3.90777372987995,5.55090152606401,849.862548402591,1.43958573137027e-28,4.46795062445282e-27
"ENSMUSG00000057133.15",-3.78843266681822,5.84224527772581,847.390298791278,1.52185391937212e-28,4.69482766331603e-27
"ENSMUSG00000024014.9",-5.18939848685758,4.99558113429763,847.124877301804,1.53387122749053e-28,4.70773672897505e-27
"ENSMUSG00000032228.17",-2.94924944360434,6.76884158629214,846.998272261712,1.53523146600046e-28,4.70773672897505e-27
"ENSMUSG00000020863.16",-2.89744891579333,7.03716727114773,842.797298318832,1.68833936463641e-28,5.14642017041849e-27
"ENSMUSG00000001280.14",-3.82080569380839,5.5340228572553,835.952884154507,1.97358531625579e-28,5.96267280504182e-27
"ENSMUSG00000018076.13",-4.33295220125121,5.4856451547315,833.701512412261,2.0782611917662e-28,6.26045621354982e-27
"ENSMUSG00000103216.2",-7.30699880992021,4.14886126882933,833.631393525955,2.08986217897536e-28,6.27694089063508e-27
"ENSMUSG00000034832.16",-3.86011149244296,5.70338192277559,830.444572357132,2.23923623118391e-28,6.70592323970338e-27
"ENSMUSG00000040952.17",-2.20771169619982,8.829234654203,829.150159183701,2.30641253537562e-28,6.8869612791012e-27
"ENSMUSG00000020372.16",-1.89176772714015,9.4204804582741,828.606390044242,2.33549771716402e-28,6.95353709860288e-27
"ENSMUSG00000020075.9",-2.53408077250784,7.23731297942805,822.567176098456,2.68586722101404e-28,7.97352234134081e-27
"ENSMUSG00000020091.17",-2.91548461950211,6.55504746047683,819.109421754093,2.91099808815395e-28,8.612283362062e-27
"ENSMUSG00000058006.13",-3.66695219905382,5.69117544545468,816.405724780807,3.10100508550377e-28,9.12657876026714e-27
"ENSMUSG00000040842.18",-3.98228075687162,5.82638516807847,814.231999867797,3.26305498488829e-28,9.54863118720739e-27
"ENSMUSG00000033209.18",-3.90860605722599,5.41148599060666,813.232009652126,3.34085295449126e-28,9.74843759541294e-27
"ENSMUSG00000038538.18",-3.79027229960204,5.52578743427405,812.804617846283,3.37431168011522e-28,9.81809665560799e-27
"ENSMUSG00000034252.15",-2.75228073094365,6.94880027632829,810.316682863258,3.57694323472759e-28,1.03782018725439e-26
"ENSMUSG00000024975.14",-1.95797868208978,8.58806878196742,808.016572525576,3.77608995227006e-28,1.09250602517373e-26
"ENSMUSG00000048154.18",-3.99528149225146,5.59093378683848,807.599164076224,3.81468834363525e-28,1.10056445114119e-26
"ENSMUSG00000055065.8",-3.21469913662939,6.1082856214701,801.586025012721,4.39848043350303e-28,1.26188337814953e-26
"ENSMUSG00000020640.11",-2.75765707642172,6.88076360009131,801.206594389994,4.4381780390286e-28,1.26971562781371e-26
"ENSMUSG00000039473.9",-2.51035863405189,7.13634963658248,798.404283911715,4.74483543168278e-28,1.35366586326727e-26
"ENSMUSG00000022710.18",-3.10261624314638,6.32730193349484,797.604028995286,4.83667580580885e-28,1.37603426675262e-26
"ENSMUSG00000023845.8",-3.05260021162924,6.28638641510589,795.345987493061,5.1053829812699e-28,1.44845796382732e-26
"ENSMUSG00000026743.17",-3.55115191797765,5.89831415765793,795.064272146682,5.14025661072019e-28,1.45432343113249e-26
"ENSMUSG00000074305.10",-4.48694683070619,5.0501733406342,791.220716751302,5.64122150260544e-28,1.59166365371033e-26
"ENSMUSG00000017548.16",-3.07248470752827,6.26528851358611,787.340082089929,6.19148100154335e-28,1.74211946202767e-26
"ENSMUSG00000056211.14",-3.78013137156666,5.69177741538177,785.178575379536,6.52535889707997e-28,1.83103358421625e-26
"ENSMUSG00000121141.1",-6.60081529285066,4.19856634245735,786.002965373517,6.76492509912485e-28,1.8879117946931e-26
"ENSMUSG00000030557.18",-3.32990885479457,5.97624324055014,783.331887263446,6.82423345534947e-28,1.8992880176546e-26
"ENSMUSG00000021693.21",-4.1045703167543,5.3103919512133,780.307082156599,7.34823752614088e-28,2.02858891489851e-26
"ENSMUSG00000037533.21",-2.42099353192732,7.70331922997722,778.198582991663,7.73391406308046e-28,2.12932117833522e-26
"ENSMUSG00000025958.15",-3.12691340526942,6.12808941961058,777.60459582246,7.84803115148193e-28,2.15494732046858e-26
"ENSMUSG00000103358.2",-7.62408226628829,4.0114564534878,767.887671401998,8.35776911604951e-28,2.28267390097544e-26
"ENSMUSG00000025860.16",-4.97145386984421,4.72325188692773,771.6812030201,9.09675189980065e-28,2.47789715313187e-26
"ENSMUSG00000063410.9",-3.8761140299056,5.36737085590799,769.939332734306,9.47955865619364e-28,2.57532200946247e-26
"ENSMUSG00000028426.11",-4.29377127771858,5.05744882602679,769.453974185333,9.59670496501701e-28,2.60025005956889e-26
"ENSMUSG00000033943.16",-3.76925524865604,5.70722678110334,769.151877567722,9.66509676919846e-28,2.61187126939659e-26
"ENSMUSG00000097295.2",-6.26672926764562,4.35536675945146,766.831770666835,1.05565947245636e-27,2.84528008339423e-26
"ENSMUSG00000048249.15",-3.27115404841666,5.97511863605021,760.351167681328,1.20308120656433e-27,3.22564338157903e-26
"ENSMUSG00000106024.2",-7.51597718707552,4.16185705110114,754.804326391675,1.30470368594493e-27,3.488975235365e-26
"ENSMUSG00000030536.11",-2.08114041442033,7.87534905602163,754.662604580464,1.38767304328784e-27,3.7011841951443e-26
"ENSMUSG00000034422.15",-3.0912588812745,6.12656693007311,752.592928113456,1.46222441424053e-27,3.87981928773356e-26
"ENSMUSG00000030527.16",-3.7688378301795,5.52389440110749,749.949203572136,1.56366215202173e-27,4.13825006744355e-26
"ENSMUSG00000003316.15",-2.44822824585269,7.50413475614555,748.904299313467,1.60528567902717e-27,4.23745771252481e-26
"ENSMUSG00000037999.14",-3.05199338951157,6.49551051856905,746.859502101998,1.69107751118943e-27,4.45244623897227e-26
"ENSMUSG00000036698.12",-2.96218378436694,6.29218239214843,746.193368778965,1.72001245246386e-27,4.51701731747048e-26
"ENSMUSG00000083992.2",-5.38127114914137,4.47247726004619,744.360803336808,1.81169831124426e-27,4.74563020556618e-26
"ENSMUSG00000056145.6",-5.84310017038802,4.28743900503682,741.777099129783,1.95627531919779e-27,5.11126832123054e-26
"ENSMUSG00000102973.2",-5.47719617715422,4.35059286059821,740.174267868345,2.02111117095817e-27,5.2538630997344e-26
"ENSMUSG00000040865.17",-4.44634343474278,5.1526958225419,738.744047040505,2.08243952785438e-27,5.39958117576824e-26
"ENSMUSG00000040761.17",-3.15669312053752,6.1349831423042,736.954755029694,2.17953886239735e-27,5.63708005774588e-26
"ENSMUSG00000018209.16",-1.94267664676437,8.2987738460484,736.470697889091,2.20668178525156e-27,5.69290550240465e-26
"ENSMUSG00000021127.9",-3.09564810204361,6.84807583024358,735.727580414541,2.24957208148669e-27,5.77446547834252e-26
"ENSMUSG00000006740.15",-2.36469637561763,7.19841445746453,735.520800929155,2.26154436927377e-27,5.79068435752548e-26
"ENSMUSG00000022255.17",-2.13073861933816,7.7988904167516,733.615751385878,2.37566785696273e-27,6.0677282271851e-26
"ENSMUSG00000049658.14",-3.66493308176656,5.65568206670909,732.689793335797,2.4338524571618e-27,6.18548805614172e-26
"ENSMUSG00000031592.11",-4.20539720281122,5.17480152078165,730.97382927395,2.54536421025429e-27,6.45287629738227e-26
"ENSMUSG00000027012.16",-2.89581325305516,6.54166726034046,730.182338941332,2.59724820195784e-27,6.56815211961784e-26
"ENSMUSG00000053754.15",-3.62392663888576,5.77886163647313,727.6536572655,2.77429749911802e-27,6.98141400146604e-26
"ENSMUSG00000028465.17",-2.01683392563614,8.31451706513296,726.660218643871,2.84675456544076e-27,7.14619124001085e-26
"ENSMUSG00000057637.14",-4.67943412085661,4.98354246183287,719.382699908017,3.44951524947047e-27,8.59882870993001e-26
"ENSMUSG00000037876.18",-3.017349301628,6.21891176358015,719.336262637461,3.45061374710138e-27,8.59882870993001e-26
"ENSMUSG00000021431.17",-2.97576465304196,6.31311325068699,717.436533743738,3.6281375276208e-27,9.01926809657578e-26
"ENSMUSG00000025326.13",-2.5837814407505,6.89796154523749,716.642031301208,3.70512268733672e-27,9.18834541494012e-26
"ENSMUSG00000059033.8",-8.262633253509,3.80597681502059,677.699239052067,3.76183565146797e-27,9.30645428558815e-26
"ENSMUSG00000058318.17",-3.05263204000965,6.07278294627812,714.025705593627,3.97149853432523e-27,9.80146698519494e-26
"ENSMUSG00000082741.3",-10.0766543510799,3.57993793606844,667.35275664721,4.08115567629535e-27,1.00478837588022e-25
"ENSMUSG00000052040.11",-2.268281695765,7.79100194051317,709.29616017662,4.50451014243662e-27,1.10371274829751e-25
"ENSMUSG00000060657.9",-4.64077597153542,4.91887433482255,709.059610913007,4.53771342899198e-27,1.1091947718314e-25
"ENSMUSG00000008668.16",-2.28451718950993,8.08788804570205,706.610662390307,4.84039773424712e-27,1.17784923651555e-25
"ENSMUSG00000030451.17",-2.951359023638,6.38479505941568,705.533212087492,4.98292757198073e-27,1.20936360645087e-25
"ENSMUSG00000084760.2",-8.06779897483176,3.81841326358955,676.973318523719,5.20563183099635e-27,1.25745474559115e-25
"ENSMUSG00000029422.16",-2.19361064125691,7.53842211797635,703.448549630166,5.2700011456137e-27,1.27000827607942e-25
"ENSMUSG00000089647.3",-10.1657371680793,3.67816802195931,657.940983619212,5.37362868531433e-27,1.29194143180726e-25
"ENSMUSG00000064065.16",-2.5824575468508,6.72546127739249,701.26691841214,5.58985352602797e-27,1.34077938673486e-25
"ENSMUSG00000029004.16",-1.74664882765259,8.88709594634349,699.657812425643,5.83812237438066e-27,1.39705722800016e-25
"ENSMUSG00000051627.4",-6.1191420393167,4.04416103606166,700.697777200305,5.89170084054063e-27,1.4065920747976e-25
"ENSMUSG00000075284.11",-2.38238000819259,7.03347356890177,697.463202709215,6.19651341170453e-27,1.47249861630343e-25
"ENSMUSG00000040725.14",-2.82252177805791,6.34085836158807,696.841815601549,6.30231351094043e-27,1.49417349488546e-25
"ENSMUSG00000094344.2",-10.1653482802801,3.67702779713668,652.058609059118,6.40792733007404e-27,1.51570419664246e-25
"ENSMUSG00000108633.2",-6.50850350938021,4.04133954579762,695.556697192126,6.89757407193611e-27,1.62776390886566e-25
"ENSMUSG00000020914.18",-4.33707804503312,5.01984074484447,691.340602211765,7.32693490698434e-27,1.72115750727829e-25
"ENSMUSG00000102153.2",-7.08768122089645,3.91361386315253,690.620169019984,7.49984661444641e-27,1.75774437128513e-25
"ENSMUSG00000022708.17",-3.30339023814352,5.82517203517126,687.486852402653,8.1409608081188e-27,1.90147438468896e-25
"ENSMUSG00000034218.17",-4.1721649765525,5.07427963950016,687.408289589854,8.16164016349588e-27,1.90147438468896e-25
"ENSMUSG00000093674.8",-2.67967976162546,6.61838388499042,687.360759993241,8.16880227751555e-27,1.90147438468896e-25
"ENSMUSG00000029328.16",-2.33425625499618,7.45603588141427,685.931245992267,8.49665870034409e-27,1.9688411404734e-25
"ENSMUSG00000103253.2",-11.6535927974842,3.86640496046625,764.956651157505,8.74456038591913e-27,2.02171077816216e-25
"ENSMUSG00000053332.15",-2.24430476116097,7.40088167335524,682.96541826963,9.22284984973672e-27,2.12748712074332e-25
"ENSMUSG00000023852.15",-3.28277844848944,6.04641717437243,677.416829624843,1.07630475703405e-26,2.47501492467647e-25
"ENSMUSG00000038039.14",-3.52715522613213,5.84253490759048,677.368975878931,1.07777451318659e-26,2.47501492467647e-25
"ENSMUSG00000064109.9",-2.30652738967075,7.56152397889644,675.548282752029,1.13390555690818e-26,2.59808964515741e-25
"ENSMUSG00000039883.6",-7.9495504431311,3.69313708117567,648.887822237656,1.17646509500068e-26,2.68958828191897e-25
"ENSMUSG00000033671.19",-3.61901610937097,5.81808370174079,672.831347750199,1.22386021198606e-26,2.79170964168401e-25
"ENSMUSG00000024122.17",-3.23024174760819,5.79137193234513,671.522937484334,1.26971791068224e-26,2.88347025303936e-25
