"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000031304.19",2.12444314078676,11.0648150526389,1129.39879218252,6.05995252331779e-31,2.71030715038519e-29
"ENSMUSG00000063524.14",4.18692617589301,8.82652572314565,1077.20004306849,1.51515091861278e-30,6.38608053844941e-29
"ENSMUSG00000000290.14",2.42914678339192,10.1129486970469,1069.20618749056,1.7458122107332e-30,7.29820761727734e-29
"ENSMUSG00000078812.11",2.65216262877606,9.76591924827559,1059.07468371883,2.09796653072872e-30,8.66426339021109e-29
"ENSMUSG00000027215.14",2.61099807865226,9.62688386744896,1043.73427818502,2.77983208934074e-30,1.13884161036112e-28
"ENSMUSG00000005103.13",2.87004381418998,9.32882170468968,1043.10657877413,2.81238737680595e-30,1.14758850650385e-28
"ENSMUSG00000005465.10",3.49351846498521,9.00398043317612,1041.6515960989,2.89041320380233e-30,1.17474650925966e-28
"ENSMUSG00000052142.16",2.61730846657044,9.56346065676265,1040.06951270261,2.97493639033275e-30,1.20299190066474e-28
"ENSMUSG00000071866.13",4.32809883586978,8.80430355566792,1027.4475574849,3.77440433819464e-30,1.50418090396068e-28
"ENSMUSG00000037266.19",2.69091502390664,10.0277955618261,1025.97644772261,3.86979630859641e-30,1.53028779122179e-28
"ENSMUSG00000003348.11",3.10085266046452,9.16414611097764,1009.91446721504,5.24582321612063e-30,2.05853338618802e-28
"ENSMUSG00000021939.9",2.82417944023397,9.46317069142208,985.509620946204,8.3994461146675e-30,3.2099674293442e-28
"ENSMUSG00000067212.9",6.84557460826657,8.14172700753005,945.581394783787,1.24977159758431e-29,4.7408002601698e-28
"ENSMUSG00000017760.17",5.6369371450652,8.3426202767115,961.890499828458,1.43552974569572e-29,5.38560280418153e-28
"ENSMUSG00000028618.12",2.89225217186587,9.07099849556202,925.810544432218,2.79183301818281e-29,1.00329662358696e-27
"ENSMUSG00000021546.19",2.3426030401868,9.57542723701013,910.993671659424,3.80436069867305e-29,1.32531504339488e-27
"ENSMUSG00000022102.14",2.58777128854697,9.36260364609474,909.759692512021,3.90468388284039e-29,1.35565329925598e-27
"ENSMUSG00000024835.16",13.3690837425255,8.11205316656776,1024.48133550809,4.24333959670062e-29,1.46330923061979e-27
"ENSMUSG00000024670.18",2.44142619551116,9.51375633633739,899.421111651951,4.86137636808538e-29,1.64868267423611e-27
"ENSMUSG00000014867.10",3.94334087097652,8.66858112468838,894.341299775672,5.42844827348863e-29,1.83492301046437e-27
"ENSMUSG00000001918.18",3.33331108109682,8.91288630564804,890.694044761799,5.86298488444871e-29,1.97231655989357e-27
"ENSMUSG00000030220.14",2.20193956133859,9.8403287659956,866.029376181405,1.0035186710258e-28,3.21188694645195e-27
"ENSMUSG00000035242.17",4.01975751973897,8.31066929386812,856.462922034528,1.24601900197939e-28,3.90266869060335e-27
"ENSMUSG00000050708.17",6.82015701592514,8.11867089753646,839.232828611479,1.25335388726849e-28,3.91367393701337e-27
"ENSMUSG00000024339.13",4.56419946119616,8.32065193610072,850.523464566538,1.43190969588868e-28,4.4576349864109e-27
"ENSMUSG00000001281.11",2.22670495876373,10.0010793037638,847.460205310251,1.51925142047661e-28,4.69482766331603e-27
"ENSMUSG00000030697.8",3.69469793095818,8.40381753790267,843.408344884515,1.66819685730976e-28,5.10020066046762e-27
"ENSMUSG00000076469.4",13.2338386345256,7.99297885356453,947.981723517466,1.75809165497138e-28,5.34313790214149e-27
"ENSMUSG00000020321.17",3.05074888636044,8.67465898094358,838.851892774686,1.84754638607207e-28,5.59839351661246e-27
"ENSMUSG00000000171.6",7.85524543801484,7.46575978354621,686.428312970193,2.91785034820886e-28,8.612283362062e-27
"ENSMUSG00000022108.9",1.90518813574375,10.2648734436641,815.627165484606,3.15742150063074e-28,9.26599169325501e-27
"ENSMUSG00000004665.11",2.0915629978736,9.74358502457247,805.67588979523,3.99121062668349e-28,1.14825784377787e-26
"ENSMUSG00000031101.7",2.75423095312024,9.13473761216949,784.17294378355,6.68594820975467e-28,1.87096944164774e-26
"ENSMUSG00000000409.15",1.88429159904043,10.8163279759624,783.061691849226,6.86828104830905e-28,1.90636678853066e-26
"ENSMUSG00000028843.9",3.62757281806426,8.63531811546069,780.674261851381,7.28771214512358e-28,2.01731750784745e-26
"ENSMUSG00000052837.8",2.09070455051755,9.77584307184906,777.228568043352,7.92016084039491e-28,2.16893816383221e-26
"ENSMUSG00000030057.16",2.03820303053643,9.6694605927299,764.279882727965,1.09059432695492e-27,2.93172364742055e-26
"ENSMUSG00000024965.10",2.49809425731208,9.21430073858084,754.521753084543,1.39273389371648e-27,3.70503390634914e-26
"ENSMUSG00000038324.14",2.71299932983476,8.90752707125521,740.134385021729,2.00851132821105e-27,5.23439517138359e-26
"ENSMUSG00000019505.8",1.80329182934717,10.307651497084,736.049522132956,2.23079845185844e-27,5.74066274973218e-26
"ENSMUSG00000047867.12",1.86337698166618,10.6477013882837,732.71760797517,2.43157693088986e-27,6.18548805614172e-26
"ENSMUSG00000001248.16",2.09248873985043,9.57500718385547,730.062616105363,2.60526687694442e-27,6.57220279646914e-26
"ENSMUSG00000025651.15",2.59320745364142,8.9090438428357,725.444425694556,2.93911101062479e-27,7.35999388039587e-26
"ENSMUSG00000040747.10",2.11224180911662,9.52253932285853,712.631995033044,4.1212258261795e-27,1.01222050148035e-25
"ENSMUSG00000056069.11",2.89416423471114,8.72706717655786,706.614312002474,4.84157907218362e-27,1.17784923651555e-25
"ENSMUSG00000015656.18",2.09222450186,9.78463850404133,705.184335336049,5.02960500743593e-27,1.21780648903449e-25
"ENSMUSG00000015714.12",4.31002388251674,7.99827515563431,698.17161492185,6.14727132820058e-27,1.46419425449838e-25
"ENSMUSG00000034165.17",2.92853417310178,8.53405125267678,693.034405603528,6.99402845502754e-27,1.64673194106648e-25
"ENSMUSG00000028757.5",3.27635513362909,8.33488380608402,686.084838189437,8.46931427536008e-27,1.96695502966526e-25
"ENSMUSG00000004266.16",1.93399035317486,9.57088961559697,671.695113852507,1.26347921889923e-26,2.87567870221466e-25
"ENSMUSG00000024696.10",2.80029208551016,8.45343233912476,661.911591999096,1.66788139012871e-26,3.76265224618904e-25
"ENSMUSG00000037072.17",3.83547332622875,8.00646187484122,652.686088813077,2.18317424591412e-26,4.87147508205935e-25
"ENSMUSG00000054342.9",2.59115646862188,8.55053743578082,644.023477874252,2.79711715098925e-26,6.18748895473692e-25
"ENSMUSG00000078921.4",6.48974602370384,7.40175592707098,614.433111278006,2.81174049219416e-26,6.20643235367513e-25
"ENSMUSG00000022553.17",2.83745061516623,8.41906531613579,633.266125020846,3.84328732304771e-26,8.32197648259084e-25
"ENSMUSG00000021262.16",4.28474992010448,7.8641115129991,633.324203116022,3.88879796460891e-26,8.38506710600516e-25
"ENSMUSG00000039263.17",3.36480176051395,8.01303968326086,619.327557945184,5.85365038232624e-26,1.24383998372999e-24
"ENSMUSG00000059555.7",3.8026108223753,7.81334598749685,613.782594019832,6.96127749171009e-26,1.47308686095237e-24
"ENSMUSG00000000346.10",1.93699796353362,9.38194738070948,611.314324991178,7.46358391690758e-26,1.57288120322978e-24
"ENSMUSG00000020034.8",4.09808236476686,7.73967684399914,608.012010617381,8.36749755649868e-26,1.75255439618935e-24
"ENSMUSG00000079197.11",2.43918803176479,8.68033371744238,605.022223357686,9.06711901769304e-26,1.88368018213412e-24
"ENSMUSG00000062526.5",5.44396099064489,7.58976967334322,600.749040280222,1.08007247855983e-25,2.22577511577662e-24
"ENSMUSG00000020737.13",2.5926875522575,8.4428427113977,594.930750224385,1.24379732801235e-25,2.5477944467005e-24
"ENSMUSG00000057666.19",4.75869264682007,7.70041670313341,595.142701200002,1.29426242822514e-25,2.63535502780952e-24
"ENSMUSG00000021108.19",2.30267411992761,8.75059011531249,589.678617128387,1.46869222187911e-25,2.97104059558354e-24
"ENSMUSG00000017781.19",2.2330032320834,8.89566610075053,587.268911986713,1.58594556295507e-25,3.18495185407566e-24
"ENSMUSG00000053560.6",3.57918152379718,8.01797491533437,586.748234267573,1.61695653424927e-25,3.22823953679942e-24
"ENSMUSG00000004980.17",1.84296674311916,9.36106990099043,582.485759855245,1.84876001793806e-25,3.66957366351194e-24
"ENSMUSG00000006024.14",3.045655671128,8.09566080503996,573.175125151533,2.50291465234011e-25,4.92031705744097e-24
"ENSMUSG00000048163.14",1.83042668477987,9.72581879214075,572.97823469744,2.51657415282278e-25,4.93769204467643e-24
"ENSMUSG00000075010.7",1.7725326648542,10.1258517289074,572.130674418141,2.5872465839321e-25,5.06665000241541e-24
"ENSMUSG00000002015.6",2.16610738158419,8.96112712225046,571.458604366042,2.64502998524597e-25,5.16007563978843e-24
"ENSMUSG00000028459.12",7.33710149498935,7.00094179529337,487.769166187885,2.94469652062218e-25,5.67323233264412e-24
"ENSMUSG00000024425.5",1.94857315153012,9.11053816610565,563.411974167226,3.44900996655436e-25,6.60275889298126e-24
"ENSMUSG00000022551.9",3.54054288261898,7.79985861717192,559.914592460314,3.89000522967976e-25,7.39173164422636e-24
"ENSMUSG00000046879.8",4.34409140939423,8.06236657746063,558.845415251082,4.05399050558332e-25,7.66069571184213e-24
"ENSMUSG00000029344.16",2.24269930492864,8.68085719221814,554.436900079455,4.65729700002905e-25,8.75230016042156e-24
"ENSMUSG00000090019.6",2.04486384014124,9.27684093111519,554.017179245041,4.72343824004664e-25,8.84414158218604e-24
"ENSMUSG00000006418.18",2.46926587017609,8.48645038615032,550.908328202222,5.24827479277145e-25,9.79104379372773e-24
"ENSMUSG00000015291.11",3.25047421015877,7.89511757431996,543.172009823577,6.84646829026101e-25,1.26345095907844e-23
"ENSMUSG00000024856.11",2.28304264651859,8.76044358968104,542.475548376831,6.99896026286079e-25,1.28803717685949e-23
"ENSMUSG00000020612.17",1.71749598929327,9.69102114832192,542.449273163837,7.00484971207512e-25,1.28803717685949e-23
"ENSMUSG00000025357.9",3.01564986672291,8.20548073684678,539.386357103993,7.79132769542558e-25,1.41990708641546e-23
"ENSMUSG00000024571.16",3.2830771880146,7.84542261431,538.371058773043,8.08243321654488e-25,1.46773547879171e-23
"ENSMUSG00000015355.14",2.90147453500854,8.01467921483465,537.3042622766,8.37536780493631e-25,1.51555683848335e-23
"ENSMUSG00000003346.15",3.14359516531689,8.03023332878866,536.357377365873,8.65883568248959e-25,1.56140217947038e-23
"ENSMUSG00000028837.9",3.93173890546266,7.59317035042253,531.264275861823,1.04529479563649e-24,1.86514099249285e-23
"ENSMUSG00000031805.18",3.14300639148155,7.87681084932246,526.762390368255,1.21267624856825e-24,2.14511746767461e-23
"ENSMUSG00000028249.16",2.09571891961236,8.92093932875079,526.552908222183,1.21968932004391e-24,2.15380310618789e-23
"ENSMUSG00000002147.19",2.86392440179084,8.24367415682223,526.13306759911,1.23857262752226e-24,2.17963244863969e-23
"ENSMUSG00000029030.15",2.08389675241222,8.77110258817004,522.829508011344,1.39200537987366e-24,2.42052955868693e-23
"ENSMUSG00000020571.14",2.13436881299722,8.66462572725948,521.890533789397,1.43937713503975e-24,2.4986611215385e-23
"ENSMUSG00000009079.17",2.81188797587669,8.37768904102549,518.278437050362,1.63854539278576e-24,2.8300138133072e-23
"ENSMUSG00000031933.18",2.55567765626515,8.47401550043071,518.191784101493,1.64340157044167e-24,2.83362270782215e-23
"ENSMUSG00000030824.18",2.36130081904047,8.64089455522085,515.75103014937,1.79402406699435e-24,3.07264121975855e-23
"ENSMUSG00000040940.19",1.64321850273548,9.76598251783316,514.285517844206,1.89127483946045e-24,3.2337958106434e-23
"ENSMUSG00000032294.18",1.95311606479638,9.12683242838351,513.851212360629,1.9212457214868e-24,3.27956644657797e-23
"ENSMUSG00000025130.12",2.52142912916905,8.31690898592396,513.709666229729,1.93168042528527e-24,3.29189199929645e-23
"ENSMUSG00000032116.19",2.69095076942137,8.09675796502087,511.566117008754,2.08833280505409e-24,3.54117625651722e-23
"ENSMUSG00000031751.15",2.99092758978413,8.03440555407619,507.927673700528,2.3855438706443e-24,4.01854281630574e-23
"ENSMUSG00000006782.17",2.42924062843065,8.50196169214323,506.209868773113,2.53858517254385e-24,4.24839695052191e-23
"ENSMUSG00000000244.18",1.82628820208889,9.31893527619939,504.540904622296,2.69863226561821e-24,4.50152958704588e-23
"ENSMUSG00000041028.17",2.19279429986591,8.53043840557242,501.815168174339,2.98445649457939e-24,4.92219056642223e-23
"ENSMUSG00000003458.13",4.22935524488237,7.50828103396487,501.513171696385,3.09468836732009e-24,5.08760806710953e-23
"ENSMUSG00000030884.13",5.89950397222573,7.10564348049856,480.581264799572,4.09571596940148e-24,6.66904975494594e-23
"ENSMUSG00000031447.8",3.25038689739212,7.68906536762967,492.633188466637,4.21488815138623e-24,6.84134460324846e-23
"ENSMUSG00000021577.15",1.91347398916098,8.8913686594048,491.562243023704,4.37643499752248e-24,7.05881058970476e-23
"ENSMUSG00000020538.16",6.11487938012629,7.06470664332597,471.048064845457,4.4497282378136e-24,7.16574160561115e-23
"ENSMUSG00000019872.14",2.02250748927238,8.68223902593774,490.866384087734,4.49293518231308e-24,7.21263983342485e-23
"ENSMUSG00000024870.7",2.61533248945373,8.19146493930339,487.477647834869,5.11011416054059e-24,8.16502172110089e-23
"ENSMUSG00000015733.14",2.21825032003323,8.44149790156968,487.129436890632,5.17700851826422e-24,8.25902200063274e-23
"ENSMUSG00000028409.12",3.08467969298468,7.82556497157274,486.026550227819,5.40676185433309e-24,8.58543487008984e-23
"ENSMUSG00000051998.15",3.05097217843372,7.8852114736295,485.790004407941,5.45439070308329e-24,8.64765782987291e-23
"ENSMUSG00000019494.15",3.13374962830945,7.73562243915904,483.394284394085,5.98137472369754e-24,9.43932818491683e-23
"ENSMUSG00000076461.3",12.3312863503555,7.18915366152625,529.719282219315,6.41543112608583e-24,1.0077737054198e-22
"ENSMUSG00000024556.5",2.53001369493407,8.15029641845931,477.601319021577,7.46365308467515e-24,1.16115025741535e-22
"ENSMUSG00000070372.12",3.64952229797901,7.48943378979184,474.590851967769,8.45376744822527e-24,1.30988632684906e-22
"ENSMUSG00000001847.15",3.14320828721736,7.6618991042818,471.033665411771,9.66029148224436e-24,1.48336889596922e-22
"ENSMUSG00000037405.9",3.84634485321068,7.39838801851737,466.015041863755,1.19160690280464e-23,1.80006458680311e-22
"ENSMUSG00000035697.15",1.42872809770763,10.0167519025636,459.880424236537,1.49980468173534e-23,2.23595335521591e-22
"ENSMUSG00000018669.15",2.86967855409237,7.87212081223642,458.693784098856,1.57463033882035e-23,2.34069142673411e-22
"ENSMUSG00000025137.16",3.73031301335036,7.45338072243423,456.069649827736,1.76600422162554e-23,2.61001662884398e-22
"ENSMUSG00000034171.14",2.32411496675508,8.20123856598067,455.566766294652,1.78489723318498e-23,2.63413796286464e-22
"ENSMUSG00000041736.8",2.50841340351026,8.11150983658399,455.442035264449,1.7941427840595e-23,2.64397271860969e-22
"ENSMUSG00000058979.8",3.21452126234175,7.56534959583821,455.42694964915,1.80021815140412e-23,2.64911412452313e-22
"ENSMUSG00000009555.17",4.09824073274238,7.28838299846868,453.280752776735,2.01685549990462e-23,2.93835476956231e-22
"ENSMUSG00000032199.14",2.21597314068478,8.28139774886171,452.399246944597,2.02961187175501e-23,2.9527393168345e-22
"ENSMUSG00000060550.18",5.75076053893382,6.97151611025626,440.939051840833,2.04732579591284e-23,2.96879575356756e-22
"ENSMUSG00000022841.16",2.99245592329866,7.70950410226797,452.197814422264,2.04934446179678e-23,2.96879575356756e-22
"ENSMUSG00000022477.14",5.02761597201004,7.10530185354444,452.242649344527,2.07064090122357e-23,2.99541018507511e-22
"ENSMUSG00000056076.14",2.42103566488933,8.35377758865737,451.748943642248,2.08416117946007e-23,3.01071633286743e-22
"ENSMUSG00000031532.8",1.82110436412942,8.83616856198076,449.935641340297,2.24388342981085e-23,3.21874707116564e-22
"ENSMUSG00000025156.18",4.74439419780559,7.16471270108973,451.189388943052,2.25549974956574e-23,3.23088509581151e-22
"ENSMUSG00000017132.19",2.75349797666882,7.78692084482311,447.187402567281,2.51412399726797e-23,3.56643462327126e-22
"ENSMUSG00000031862.12",2.52845050354587,8.05652970891712,446.507270244359,2.58412012287381e-23,3.66065813256896e-22
"ENSMUSG00000028745.19",1.65448514390232,9.35329386250663,444.072879248528,2.85629109055636e-23,4.02395231767239e-22
"ENSMUSG00000021877.13",2.25223178121662,8.20603809292376,443.349089119493,2.9439521192831e-23,4.14175241836505e-22
"ENSMUSG00000020484.20",3.07697997902572,7.74511289758348,442.086172061728,3.10726837250911e-23,4.32934789573311e-22
"ENSMUSG00000020496.11",2.01199325097817,8.61997355688628,442.014563218606,3.11111116115951e-23,4.32934789573311e-22
"ENSMUSG00000001123.16",1.94507582124133,8.72382659260879,441.237959606623,3.21331391267889e-23,4.46550354052336e-22
"ENSMUSG00000018574.15",12.0902089859168,6.97137067357147,482.780343347388,3.3175863877425e-23,4.59793231167235e-22
"ENSMUSG00000039158.12",2.07771611444068,8.59386408662348,439.685951339092,3.42834530067333e-23,4.73861168279302e-22
"ENSMUSG00000056116.19",4.29697836477555,7.29139418406375,440.404597892286,3.46322632662704e-23,4.7803725117674e-22
"ENSMUSG00000076467.5",8.19305910487582,6.91409442901398,402.414025759202,3.84892661040827e-23,5.28427698978573e-22
"ENSMUSG00000032434.10",2.39978016621503,8.18774490727383,435.310616057745,4.12064752913634e-23,5.61966338128022e-22
"ENSMUSG00000019823.18",6.3002039739172,6.94496174834532,408.028655556824,4.30469010581764e-23,5.85506455030336e-22
"ENSMUSG00000027642.16",2.1778173306248,8.29276212178621,433.316600637316,4.48256648508911e-23,6.0728103095612e-22
"ENSMUSG00000038332.14",2.3177509893292,8.07461432021189,432.906492743571,4.56167160475629e-23,6.17181513552364e-22
"ENSMUSG00000026942.14",4.21701875623933,7.33786109157231,433.565540993658,4.58068538549598e-23,6.18936407892478e-22
"ENSMUSG00000021998.17",1.26911414557809,10.5910477824434,427.574809644314,5.72397358706865e-23,7.67342113596297e-22
"ENSMUSG00000025544.14",2.82423106137671,7.72168476786728,426.850546533133,5.91199627561526e-23,7.91511971958843e-22
"ENSMUSG00000019804.13",3.02486314255546,7.64071253184949,426.01476608472,6.13271065405778e-23,8.17854459880987e-22
"ENSMUSG00000054808.16",2.25908579560635,8.22631066784667,425.53460450196,6.25008722655725e-23,8.32423841019497e-22
"ENSMUSG00000045165.7",2.06501051159276,8.41312178638695,423.420574161936,6.84641096804481e-23,9.08302346304598e-22
"ENSMUSG00000001270.10",1.60014415516599,9.12536452672199,423.011528852553,6.96805575176668e-23,9.23244851353097e-22
"ENSMUSG00000020869.9",4.2195649357127,7.22237607800849,422.319921407069,7.46789304071539e-23,9.88193288410944e-22
"ENSMUSG00000018819.11",1.43968352229305,9.68193648765909,420.399856635021,7.8046978423987e-23,1.03142858453997e-21
"ENSMUSG00000026277.15",5.98038784814448,6.94402574653948,403.49936180232,8.11566538609512e-23,1.06838875172733e-21
"ENSMUSG00000030058.18",2.77930332714688,7.85280545057143,418.951225972199,8.32101920090603e-23,1.09401641406521e-21
"ENSMUSG00000020395.14",1.88290998821515,8.61501401182871,417.920690703158,8.69745215391712e-23,1.14058008912188e-21
"ENSMUSG00000034353.15",2.47926742122574,8.22741296680057,415.843579733912,9.52987165130146e-23,1.2449610389366e-21
"ENSMUSG00000033272.13",2.87637032841882,7.64555551513814,414.872331821298,9.9581643599016e-23,1.29430862149889e-21
"ENSMUSG00000024410.16",5.53193694611172,6.97465215230173,408.65432660378,1.00231292078875e-22,1.30110125915315e-21
"ENSMUSG00000024084.9",4.73877968237952,7.06331748282018,412.995419807441,1.13258627737758e-22,1.45822313835239e-21
"ENSMUSG00000006288.9",3.9030471038505,7.31636128778537,412.18898240967,1.14029878952863e-22,1.46536263517594e-21
"ENSMUSG00000019470.13",3.48409855082957,7.50443636834862,410.384964857777,1.21945526511265e-22,1.56316155510435e-21
"ENSMUSG00000027404.17",1.88471143510538,8.60802229066407,406.286451729424,1.45708484560658e-22,1.86078092128462e-21
"ENSMUSG00000030263.14",2.73625741733456,7.77311742710113,404.119882801745,1.60784282485694e-22,2.04565543008507e-21
"ENSMUSG00000028953.11",3.82102816234635,7.28839371688963,403.946630679223,1.64567834808455e-22,2.09119573710695e-21
"ENSMUSG00000024661.8",1.45186415268254,9.62819607808068,401.017653037207,1.84876568508695e-22,2.33477905630833e-21
"ENSMUSG00000007950.10",2.77066858373011,7.91562317951601,398.112408158616,2.11233173287759e-22,2.66107030850335e-21
"ENSMUSG00000076928.6",1.22513738422693,11.0538421260515,396.399852642205,2.28314853073793e-22,2.86217959018579e-21
"ENSMUSG00000002524.18",1.84544457819218,8.64834109940008,395.198964288263,2.41301511060866e-22,3.01024369827697e-21
"ENSMUSG00000006498.17",4.98912671755452,6.94799046401489,394.427545084372,2.44980654309568e-22,3.0487142909339e-21
"ENSMUSG00000022175.10",2.19841685509202,8.31031421457459,392.577281229136,2.72423631288839e-22,3.37792110370496e-21
"ENSMUSG00000000817.11",2.55919893422015,7.74845460387934,392.097724361559,2.78699451707857e-22,3.45155959418606e-21
"ENSMUSG00000000751.14",2.45530070748131,7.87299516326891,388.539574331813,3.288875927424e-22,4.04377758087354e-21
"ENSMUSG00000034116.18",2.10205208879163,8.26350229572983,388.347648044015,3.31751029392728e-22,4.06690743400956e-21
"ENSMUSG00000026341.17",1.469172212602,9.40300208709031,385.746451404656,3.74787134072787e-22,4.57517261880034e-21
"ENSMUSG00000064373.14",5.96354044254872,6.63904278452947,363.433993940577,3.78578335015846e-22,4.61595155622893e-21
"ENSMUSG00000026864.14",1.16243907089259,10.8429470142033,385.404356797436,3.8086549996237e-22,4.63831682593887e-21
"ENSMUSG00000001418.14",2.81117280318767,7.95010976962828,385.279625094678,3.83402551751664e-22,4.66366856893176e-21
"ENSMUSG00000030695.17",1.47297899989041,9.24316242854919,383.752173079265,4.1179177733371e-22,4.98530896389108e-21
"ENSMUSG00000040746.16",2.20330298325897,8.2492359936053,383.59210227853,4.15003138382887e-22,5.01825518691562e-21
"ENSMUSG00000020868.16",2.79139732431686,7.71037059977215,381.813799847509,4.51944192746394e-22,5.4456616730689e-21
"ENSMUSG00000033220.8",1.1260529902062,11.1729727538527,379.401481673057,5.06457102429991e-22,6.05973556435511e-21
"ENSMUSG00000021484.9",1.70637067636818,8.65437771626822,376.903553167706,5.70949496589496e-22,6.78383380982554e-21
"ENSMUSG00000028756.13",2.28972358780847,7.89615146627675,375.379342458847,6.14672769044551e-22,7.29487659392155e-21
"ENSMUSG00000026972.16",2.62843836996643,7.78030794624697,374.200792772518,6.50954780309012e-22,7.70760561841029e-21
"ENSMUSG00000028894.19",1.97995578438854,8.31264497887439,373.869838884032,6.61059331751929e-22,7.81820978730168e-21
"ENSMUSG00000044408.8",2.74367928441143,7.87897017523853,373.307233616279,6.7976716077966e-22,8.03019061211682e-21
"ENSMUSG00000030560.18",2.5884196273224,7.6144417639616,372.668951049001,7.01308775781269e-22,8.26559779234955e-21
"ENSMUSG00000011884.14",2.20468827545295,7.98774991083803,371.324769607904,7.4824066312947e-22,8.76828475031125e-21
"ENSMUSG00000030742.8",1.55597003374042,9.2072236233092,370.194815161331,7.90466771263568e-22,9.23142607899825e-21
"ENSMUSG00000072620.4",1.40504198953953,9.34484978046789,369.275327938305,8.2684907001554e-22,9.62339565352177e-21
"ENSMUSG00000015889.9",2.01188610015806,8.1760071729045,368.099003569842,8.76133933417131e-22,1.01393940633427e-20
"ENSMUSG00000020457.14",2.57908876349554,7.60692423913173,367.377051823344,9.08491575212278e-22,1.04901586395988e-20
"ENSMUSG00000049775.17",1.25443082753464,11.7385608911884,367.203600998109,9.15406608434339e-22,1.05581018959285e-20
"ENSMUSG00000054065.13",2.26010688811995,8.04510105883792,366.523107371146,9.46922288359018e-22,1.09093116730856e-20
"ENSMUSG00000025132.14",1.98678445278927,8.71931032357936,366.431510432517,9.50988052290262e-22,1.09438422826482e-20
"ENSMUSG00000038991.18",4.77585618842751,6.87859304210758,364.77709525897,1.0447542331739e-21,1.19423804198293e-20
"ENSMUSG00000026355.12",2.1736280294502,7.93447377924215,362.777879278234,1.14008863846572e-21,1.29886405285494e-20
"ENSMUSG00000007458.15",2.22195396559987,7.93732589040938,361.140228325603,1.23718187005574e-21,1.40479120987925e-20
"ENSMUSG00000006728.13",2.72136962358476,7.72821359504616,360.035952381327,1.3083132289999e-21,1.48227257648418e-20
"ENSMUSG00000027170.13",3.46672747205039,7.14291982307503,359.163381804321,1.37991526613476e-21,1.56096956830469e-20
"ENSMUSG00000038312.11",3.3501120638171,7.22511540908297,357.817955639975,1.47141177005735e-21,1.65971358468364e-20
"ENSMUSG00000030682.5",2.11788504579228,8.23591150131946,356.871429531831,1.53309739466412e-21,1.71982294809966e-20
"ENSMUSG00000025498.16",2.35397889545756,7.77553980702112,356.543241381937,1.5592151610383e-21,1.74720806119849e-20
"ENSMUSG00000026869.13",3.01248465369161,7.38815318905111,355.710473654434,1.63008038470785e-21,1.82462112570249e-20
"ENSMUSG00000040701.18",3.76379828827254,6.9904151918464,356.013947947249,1.64305929623236e-21,1.83714119126767e-20
"ENSMUSG00000053398.12",4.13770255834044,6.94831216077951,356.356621872705,1.64813094738518e-21,1.84080230786467e-20
"ENSMUSG00000023175.16",2.92979876707525,7.51714437135819,353.501933465165,1.82218541815477e-21,2.03298726064718e-20
"ENSMUSG00000031776.18",2.36130840590536,7.72133910867688,353.413896680973,1.82785762611286e-21,2.03709660572883e-20
"ENSMUSG00000025494.9",2.96642055124382,7.4414496796814,352.526674511239,1.91593321653786e-21,2.12600086714851e-20
"ENSMUSG00000015314.11",1.665755499782,8.64506240584432,352.357461940086,1.92819071356595e-21,2.13728671951759e-20
"ENSMUSG00000037058.17",1.95209117250632,8.24010135733096,351.776718684501,1.98653995156371e-21,2.19720757925654e-20
"ENSMUSG00000039294.15",2.68475391759912,7.55077575561346,351.514436531515,2.01554499811851e-21,2.22448403779415e-20
"ENSMUSG00000068039.14",2.28023520461112,7.79288977403599,351.387025357406,2.02716594387625e-21,2.2329793253755e-20
"ENSMUSG00000000782.17",1.71278927320733,8.55413621358684,351.179511082642,2.04806410828223e-21,2.2521888560861e-20
"ENSMUSG00000024910.6",1.23934290119441,9.91431829017046,350.900798187723,2.07743915736696e-21,2.28050716503241e-20
"ENSMUSG00000089917.8",3.32039033266543,7.32846514344177,350.690689446352,2.11091521261887e-21,2.31477447619298e-20
"ENSMUSG00000041528.17",5.33883498807923,6.79806572672935,344.648356153861,2.25038996721129e-21,2.46244594489081e-20
"ENSMUSG00000042032.14",2.08167064753562,7.96478560518837,348.530375079619,2.34762608026321e-21,2.56063752013374e-20
"ENSMUSG00000002699.14",1.5369909872511,8.85800580529302,348.496988072946,2.3511518520763e-21,2.56175502861334e-20
"ENSMUSG00000039615.10",6.71536847661194,6.43395925497665,308.164141812594,2.36459528741616e-21,2.57366471134073e-20
"ENSMUSG00000056820.8",2.72902767100231,7.40412310833727,347.599095305623,2.46688665271248e-21,2.67646748909759e-20
"ENSMUSG00000004460.18",2.30965157568588,7.73788912244887,347.177733921966,2.51830629962906e-21,2.7293643514075e-20
"ENSMUSG00000040435.13",2.24801263609886,7.81940712829283,347.110168773727,2.52690222132532e-21,2.73578568190422e-20
"ENSMUSG00000020437.13",2.19614949972131,7.81695885628074,345.109208023895,2.80364648888089e-21,3.02262603569664e-20
"ENSMUSG00000071646.10",1.83211696661,8.33655927103387,344.778187404655,2.85159743909187e-21,3.07108948172228e-20
"ENSMUSG00000030082.15",2.43827361470762,7.67281795979183,344.204022046198,2.93999756628093e-21,3.16296796994215e-20
"ENSMUSG00000013465.20",2.32788387814489,7.78766172746808,342.100557934945,3.28161941003884e-21,3.49743454709862e-20
